Table with column headers in rows 2 through 3.,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,
,,,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE
049,041,019,021,Utah,Sevier County,Iowa,Buena Vista County,0,21,12,18,-12,18,12,18
049,041,019,163,Utah,Sevier County,Iowa,Scott County,2,5,0,22,2,5,2,5
049,041,026,125,Utah,Sevier County,Michigan,Oakland County,6,10,0,23,6,10,6,10
049,041,029,061,Utah,Sevier County,Missouri,Daviess County,0,21,4,7,-4,7,4,7
049,041,030,003,Utah,Sevier County,Montana,Big Horn County,5,8,0,16,5,8,5,8
049,041,030,009,Utah,Sevier County,Montana,Carbon County,27,33,0,16,27,33,27,33
049,041,030,111,Utah,Sevier County,Montana,Yellowstone County,56,64,0,23,56,64,56,64
049,041,032,001,Utah,Sevier County,Nevada,Churchill County,1,4,0,23,1,4,1,4
049,041,032,003,Utah,Sevier County,Nevada,Clark County,17,18,0,29,17,18,17,18
049,041,032,021,Utah,Sevier County,Nevada,Mineral County,5,7,0,12,5,7,5,7
049,041,032,031,Utah,Sevier County,Nevada,Washoe County,18,28,0,29,18,28,18,28
049,041,034,003,Utah,Sevier County,New Jersey,Bergen County,2,4,0,28,2,4,2,4
049,041,035,045,Utah,Sevier County,New Mexico,San Juan County,8,13,0,28,8,13,8,13
049,041,039,091,Utah,Sevier County,Ohio,Logan County,0,21,1,3,-1,3,1,3
049,041,039,105,Utah,Sevier County,Ohio,Meigs County,0,21,7,11,-7,11,7,11
049,041,039,153,Utah,Sevier County,Ohio,Summit County,0,21,17,26,-17,26,17,26
049,041,039,155,Utah,Sevier County,Ohio,Trumbull County,5,11,0,27,5,11,5,11
049,041,040,143,Utah,Sevier County,Oklahoma,Tulsa County,1,2,0,22,1,2,1,2
049,041,048,355,Utah,Sevier County,Texas,Nueces County,214,316,0,31,214,316,214,316
049,041,049,001,Utah,Sevier County,Utah,Beaver County,20,20,59,67,-39,68,79,72
049,041,049,003,Utah,Sevier County,Utah,Box Elder County,27,39,16,26,11,48,43,45
049,041,049,005,Utah,Sevier County,Utah,Cache County,46,43,0,27,46,43,46,43
049,041,049,007,Utah,Sevier County,Utah,Carbon County,0,21,5,8,-5,8,5,8
049,041,049,009,Utah,Sevier County,Utah,Daggett County,7,13,0,11,7,13,7,13
049,041,049,011,Utah,Sevier County,Utah,Davis County,33,29,26,29,7,42,59,39
049,041,049,013,Utah,Sevier County,Utah,Duchesne County,7,13,0,21,7,13,7,13
049,041,049,015,Utah,Sevier County,Utah,Emery County,18,28,0,18,18,28,18,28
049,041,049,017,Utah,Sevier County,Utah,Garfield County,35,47,0,16,35,47,35,47
049,041,049,021,Utah,Sevier County,Utah,Iron County,50,43,43,62,7,76,93,75
049,041,049,023,Utah,Sevier County,Utah,Juab County,37,39,8,12,29,40,45,41
049,041,049,025,Utah,Sevier County,Utah,Kane County,34,36,9,17,25,40,43,38
049,041,049,027,Utah,Sevier County,Utah,Millard County,11,16,25,24,-14,30,36,28
049,041,049,031,Utah,Sevier County,Utah,Piute County,16,17,28,39,-12,44,44,42
049,041,049,035,Utah,Sevier County,Utah,Salt Lake County,58,30,78,58,-20,68,136,63
049,041,049,037,Utah,Sevier County,Utah,San Juan County,0,21,10,14,-10,14,10,14
049,041,049,039,Utah,Sevier County,Utah,Sanpete County,216,172,178,138,38,216,394,226
049,041,049,043,Utah,Sevier County,Utah,Summit County,0,21,33,39,-33,39,33,39
049,041,049,045,Utah,Sevier County,Utah,Tooele County,86,117,0,27,86,117,86,117
049,041,049,047,Utah,Sevier County,Utah,Uintah County,5,7,7,12,-2,14,12,14
049,041,049,049,Utah,Sevier County,Utah,Utah County,125,91,111,88,14,128,236,125
049,041,049,051,Utah,Sevier County,Utah,Wasatch County,63,98,46,70,17,122,109,120
049,041,049,053,Utah,Sevier County,Utah,Washington County,102,71,44,43,58,74,146,91
049,041,049,055,Utah,Sevier County,Utah,Wayne County,8,13,34,39,-26,41,42,40
049,041,049,057,Utah,Sevier County,Utah,Weber County,10,15,17,19,-7,24,27,23
049,041,051,810,Utah,Sevier County,Virginia,Virginia Beach city,1,2,0,28,1,2,1,2
049,041,053,027,Utah,Sevier County,Washington,Grays Harbor County,0,21,5,8,-5,8,5,8
049,041,056,003,Utah,Sevier County,Wyoming,Big Horn County,0,21,15,16,-15,16,15,16
049,041,056,005,Utah,Sevier County,Wyoming,Campbell County,0,21,101,166,-101,166,101,166
049,041,056,009,Utah,Sevier County,Wyoming,Converse County,0,21,19,29,-19,29,19,29
049,041,CAM,,Utah,Sevier County,Central America,-,22,20,,,,,,
049,041,EUR,,Utah,Sevier County,Europe,-,28,30,,,,,,
049,041,SAM,,Utah,Sevier County,South America,-,2,5,,,,,,
049,043,001,003,Utah,Summit County,Alabama,Baldwin County,0,24,43,69,-43,69,43,69
049,043,002,170,Utah,Summit County,Alaska,Matanuska-Susitna Borough,0,24,4,6,-4,6,4,6
049,043,004,013,Utah,Summit County,Arizona,Maricopa County,3,5,16,26,-13,27,19,26
049,043,004,017,Utah,Summit County,Arizona,Navajo County,3,4,0,29,3,4,3,4
049,043,004,019,Utah,Summit County,Arizona,Pima County,22,28,12,20,10,35,34,34
049,043,006,007,Utah,Summit County,California,Butte County,0,24,1,2,-1,2,1,2
049,043,006,013,Utah,Summit County,California,Contra Costa County,0,24,30,33,-30,33,30,33
049,043,006,023,Utah,Summit County,California,Humboldt County,0,24,20,21,-20,21,20,21
049,043,006,037,Utah,Summit County,California,Los Angeles County,11,12,67,63,-56,63,78,65
049,043,006,041,Utah,Summit County,California,Marin County,14,22,0,29,14,22,14,22
049,043,006,059,Utah,Summit County,California,Orange County,8,12,26,28,-18,30,34,31
049,043,006,061,Utah,Summit County,California,Placer County,65,72,0,29,65,72,65,72
049,043,006,067,Utah,Summit County,California,Sacramento County,43,56,0,29,43,56,43,56
049,043,006,073,Utah,Summit County,California,San Diego County,54,38,42,50,12,63,96,63
049,043,006,075,Utah,Summit County,California,San Francisco County,0,24,11,19,-11,19,11,19
049,043,006,081,Utah,Summit County,California,San Mateo County,0,24,6,10,-6,10,6,10
049,043,006,085,Utah,Summit County,California,Santa Clara County,6,10,0,29,6,10,6,10
049,043,006,111,Utah,Summit County,California,Ventura County,0,24,49,56,-49,56,49,56
049,043,008,029,Utah,Summit County,Colorado,Delta County,26,36,0,25,26,36,26,36
049,043,008,031,Utah,Summit County,Colorado,Denver County,47,75,103,97,-56,121,150,124
049,043,008,041,Utah,Summit County,Colorado,El Paso County,9,13,0,28,9,13,9,13
049,043,008,051,Utah,Summit County,Colorado,Gunnison County,5,9,0,19,5,9,5,9
049,043,008,059,Utah,Summit County,Colorado,Jefferson County,0,24,51,67,-51,67,51,67
049,043,008,069,Utah,Summit County,Colorado,Larimer County,0,24,17,23,-17,23,17,23
049,043,008,097,Utah,Summit County,Colorado,Pitkin County,8,14,0,19,8,14,8,14
049,043,008,101,Utah,Summit County,Colorado,Pueblo County,0,24,32,49,-32,49,32,49
049,043,008,117,Utah,Summit County,Colorado,Summit County,18,28,0,22,18,28,18,28
049,043,009,001,Utah,Summit County,Connecticut,Fairfield County,35,59,30,30,5,65,65,68
049,043,009,003,Utah,Summit County,Connecticut,Hartford County,11,17,0,28,11,17,11,17
049,043,012,011,Utah,Summit County,Florida,Broward County,8,14,0,31,8,14,8,14
049,043,012,069,Utah,Summit County,Florida,Lake County,0,24,21,34,-21,34,21,34
049,043,012,083,Utah,Summit County,Florida,Marion County,5,8,0,31,5,8,5,8
049,043,012,086,Utah,Summit County,Florida,Miami-Dade County,11,19,0,31,11,19,11,19
049,043,012,103,Utah,Summit County,Florida,Pinellas County,0,24,28,48,-28,48,28,48
049,043,012,127,Utah,Summit County,Florida,Volusia County,26,45,0,31,26,45,26,45
049,043,013,051,Utah,Summit County,Georgia,Chatham County,13,21,0,30,13,21,13,21
049,043,013,067,Utah,Summit County,Georgia,Cobb County,9,15,0,30,9,15,9,15
049,043,013,117,Utah,Summit County,Georgia,Forsyth County,30,49,0,30,30,49,30,49
049,043,013,121,Utah,Summit County,Georgia,Fulton County,31,48,0,30,31,48,31,48
049,043,015,003,Utah,Summit County,Hawaii,Honolulu County,0,24,11,15,-11,15,11,15
049,043,016,001,Utah,Summit County,Idaho,Ada County,0,24,10,16,-10,16,10,16
049,043,016,019,Utah,Summit County,Idaho,Bonneville County,22,44,0,28,22,44,22,44
049,043,016,027,Utah,Summit County,Idaho,Canyon County,11,22,0,28,11,22,11,22
049,043,016,055,Utah,Summit County,Idaho,Kootenai County,0,24,18,30,-18,30,18,30
049,043,017,019,Utah,Summit County,Illinois,Champaign County,12,20,0,26,12,20,12,20
049,043,017,111,Utah,Summit County,Illinois,McHenry County,21,30,0,26,21,30,21,30
049,043,023,007,Utah,Summit County,Maine,Franklin County,0,24,7,10,-7,10,7,10
049,043,024,003,Utah,Summit County,Maryland,Anne Arundel County,0,24,11,19,-11,19,11,19
049,043,024,005,Utah,Summit County,Maryland,Baltimore County,22,35,0,28,22,35,22,35
049,043,024,031,Utah,Summit County,Maryland,Montgomery County,15,23,0,28,15,23,15,23
049,043,024,043,Utah,Summit County,Maryland,Washington County,0,24,33,52,-33,52,33,52
049,043,024,510,Utah,Summit County,Maryland,Baltimore city,0,24,26,28,-26,28,26,28
049,043,025,005,Utah,Summit County,Massachusetts,Bristol County,46,73,0,29,46,73,46,73
049,043,027,123,Utah,Summit County,Minnesota,Ramsey County,16,27,0,20,16,27,16,27
049,043,029,037,Utah,Summit County,Missouri,Cass County,22,31,0,26,22,31,22,31
049,043,029,189,Utah,Summit County,Missouri,St. Louis County,40,51,27,34,13,61,67,61
049,043,030,029,Utah,Summit County,Montana,Flathead County,0,24,56,87,-56,87,56,87
049,043,030,031,Utah,Summit County,Montana,Gallatin County,0,24,25,34,-25,34,25,34
049,043,030,111,Utah,Summit County,Montana,Yellowstone County,20,40,8,12,12,42,28,42
049,043,032,003,Utah,Summit County,Nevada,Clark County,30,33,20,29,10,34,50,52
049,043,033,015,Utah,Summit County,New Hampshire,Rockingham County,36,58,0,27,36,58,36,58
049,043,034,003,Utah,Summit County,New Jersey,Bergen County,21,32,0,28,21,32,21,32
049,043,034,013,Utah,Summit County,New Jersey,Essex County,13,19,0,28,13,19,13,19
049,043,034,021,Utah,Summit County,New Jersey,Mercer County,0,24,9,13,-9,13,9,13
049,043,035,045,Utah,Summit County,New Mexico,San Juan County,12,17,0,28,12,17,12,17
049,043,036,031,Utah,Summit County,New York,Essex County,0,24,13,22,-13,22,13,22
049,043,036,047,Utah,Summit County,New York,Kings County,78,76,0,27,78,76,78,76
049,043,036,055,Utah,Summit County,New York,Monroe County,5,9,0,27,5,9,5,9
049,043,036,061,Utah,Summit County,New York,New York County,36,54,0,27,36,54,36,54
049,043,036,119,Utah,Summit County,New York,Westchester County,22,38,0,27,22,38,22,38
049,043,037,057,Utah,Summit County,North Carolina,Davidson County,0,24,52,82,-52,82,52,82
049,043,037,065,Utah,Summit County,North Carolina,Edgecombe County,62,86,0,28,62,86,62,86
049,043,037,119,Utah,Summit County,North Carolina,Mecklenburg County,15,24,0,28,15,24,15,24
049,043,039,017,Utah,Summit County,Ohio,Butler County,0,24,5,11,-5,11,5,11
049,043,039,035,Utah,Summit County,Ohio,Cuyahoga County,49,57,6,9,43,58,55,57
049,043,039,061,Utah,Summit County,Ohio,Hamilton County,12,18,0,27,12,18,12,18
049,043,040,109,Utah,Summit County,Oklahoma,Oklahoma County,13,22,0,22,13,22,13,22
049,043,041,017,Utah,Summit County,Oregon,Deschutes County,17,24,0,28,17,24,17,24
049,043,041,039,Utah,Summit County,Oregon,Lane County,0,24,30,34,-30,34,30,34
049,043,041,041,Utah,Summit County,Oregon,Lincoln County,0,24,7,11,-7,11,7,11
049,043,041,067,Utah,Summit County,Oregon,Washington County,0,24,17,27,-17,27,17,27
049,043,042,011,Utah,Summit County,Pennsylvania,Berks County,4,7,0,24,4,7,4,7
049,043,042,075,Utah,Summit County,Pennsylvania,Lebanon County,9,15,0,24,9,15,9,15
049,043,045,013,Utah,Summit County,South Carolina,Beaufort County,11,17,0,29,11,17,11,17
049,043,046,071,Utah,Summit County,South Dakota,Jackson County,0,24,9,10,-9,10,9,10
049,043,046,081,Utah,Summit County,South Dakota,Lawrence County,0,24,14,27,-14,27,14,27
049,043,048,029,Utah,Summit County,Texas,Bexar County,0,24,4,7,-4,7,4,7
049,043,048,085,Utah,Summit County,Texas,Collin County,0,24,13,21,-13,21,13,21
049,043,048,113,Utah,Summit County,Texas,Dallas County,23,34,0,31,23,34,23,34
049,043,048,201,Utah,Summit County,Texas,Harris County,22,37,0,31,22,37,22,37
049,043,048,439,Utah,Summit County,Texas,Tarrant County,19,23,29,49,-10,54,48,55
049,043,048,453,Utah,Summit County,Texas,Travis County,4,7,0,31,4,7,4,7
049,043,049,005,Utah,Summit County,Utah,Cache County,17,25,44,43,-27,51,61,48
049,043,049,007,Utah,Summit County,Utah,Carbon County,62,77,0,21,62,77,62,77
049,043,049,011,Utah,Summit County,Utah,Davis County,15,19,13,21,2,28,28,28
049,043,049,013,Utah,Summit County,Utah,Duchesne County,57,57,0,21,57,57,57,57
049,043,049,021,Utah,Summit County,Utah,Iron County,6,8,26,41,-20,42,32,41
049,043,049,029,Utah,Summit County,Utah,Morgan County,0,24,22,36,-22,36,22,36
049,043,049,035,Utah,Summit County,Utah,Salt Lake County,499,208,375,133,124,231,874,261
049,043,049,039,Utah,Summit County,Utah,Sanpete County,3,5,70,83,-67,84,73,83
049,043,049,041,Utah,Summit County,Utah,Sevier County,33,39,0,21,33,39,33,39
049,043,049,045,Utah,Summit County,Utah,Tooele County,12,19,0,27,12,19,12,19
049,043,049,047,Utah,Summit County,Utah,Uintah County,7,11,59,74,-52,75,66,75
049,043,049,049,Utah,Summit County,Utah,Utah County,37,36,113,109,-76,117,150,111
049,043,049,051,Utah,Summit County,Utah,Wasatch County,260,138,968,500,-708,506,"1,228",532
049,043,049,053,Utah,Summit County,Utah,Washington County,3,6,44,55,-41,56,47,56
049,043,049,057,Utah,Summit County,Utah,Weber County,33,36,24,34,9,56,57,42
049,043,050,007,Utah,Summit County,Vermont,Chittenden County,0,24,14,18,-14,18,14,18
049,043,050,021,Utah,Summit County,Vermont,Rutland County,6,10,3,5,3,11,9,12
049,043,050,027,Utah,Summit County,Vermont,Windsor County,36,41,10,15,26,48,46,40
049,043,053,033,Utah,Summit County,Washington,King County,35,36,106,123,-71,128,141,128
049,043,053,053,Utah,Summit County,Washington,Pierce County,0,24,21,34,-21,34,21,34
049,043,053,057,Utah,Summit County,Washington,Skagit County,0,24,4,5,-4,5,4,5
049,043,056,023,Utah,Summit County,Wyoming,Lincoln County,4,8,0,19,4,8,4,8
049,043,056,037,Utah,Summit County,Wyoming,Sweetwater County,0,24,2,4,-2,4,2,4
049,043,AFR,,Utah,Summit County,Africa,-,92,96,,,,,,
049,043,CAM,,Utah,Summit County,Central America,-,63,69,,,,,,
049,043,EUR,,Utah,Summit County,Europe,-,27,26,,,,,,
049,043,OCE,,Utah,Summit County,Oceania and At Sea,-,35,58,,,,,,
049,043,SAM,,Utah,Summit County,South America,-,60,87,,,,,,
049,045,002,170,Utah,Tooele County,Alaska,Matanuska-Susitna Borough,0,27,22,35,-22,35,22,35
049,045,004,013,Utah,Tooele County,Arizona,Maricopa County,0,27,269,313,-269,313,269,313
049,045,004,019,Utah,Tooele County,Arizona,Pima County,0,27,16,23,-16,23,16,23
049,045,004,027,Utah,Tooele County,Arizona,Yuma County,40,62,4,5,36,62,44,62
049,045,006,013,Utah,Tooele County,California,Contra Costa County,10,21,0,29,10,21,10,21
049,045,006,037,Utah,Tooele County,California,Los Angeles County,26,30,11,16,15,35,37,34
049,045,006,065,Utah,Tooele County,California,Riverside County,0,27,8,14,-8,14,8,14
049,045,006,071,Utah,Tooele County,California,San Bernardino County,38,28,0,29,38,28,38,28
049,045,006,085,Utah,Tooele County,California,Santa Clara County,0,27,38,59,-38,59,38,59
049,045,006,097,Utah,Tooele County,California,Sonoma County,0,27,27,31,-27,31,27,31
049,045,006,107,Utah,Tooele County,California,Tulare County,43,57,0,29,43,57,43,57
049,045,006,115,Utah,Tooele County,California,Yuba County,14,21,0,29,14,21,14,21
049,045,008,073,Utah,Tooele County,Colorado,Lincoln County,0,27,9,12,-9,12,9,12
049,045,008,075,Utah,Tooele County,Colorado,Logan County,8,16,0,22,8,16,8,16
049,045,008,077,Utah,Tooele County,Colorado,Mesa County,33,53,0,28,33,53,33,53
049,045,008,101,Utah,Tooele County,Colorado,Pueblo County,0,27,70,83,-70,83,70,83
049,045,008,103,Utah,Tooele County,Colorado,Rio Blanco County,25,36,0,17,25,36,25,36
049,045,008,123,Utah,Tooele County,Colorado,Weld County,9,18,0,28,9,18,9,18
049,045,012,017,Utah,Tooele County,Florida,Citrus County,7,17,0,31,7,17,7,17
049,045,013,067,Utah,Tooele County,Georgia,Cobb County,8,14,0,30,8,14,8,14
049,045,016,001,Utah,Tooele County,Idaho,Ada County,22,35,53,84,-31,91,75,91
049,045,016,019,Utah,Tooele County,Idaho,Bonneville County,21,33,0,28,21,33,21,33
049,045,016,027,Utah,Tooele County,Idaho,Canyon County,46,74,0,28,46,74,46,74
049,045,016,031,Utah,Tooele County,Idaho,Cassia County,0,27,2,3,-2,3,2,3
049,045,016,041,Utah,Tooele County,Idaho,Franklin County,0,27,87,139,-87,139,87,139
049,045,016,043,Utah,Tooele County,Idaho,Fremont County,0,27,3,8,-3,8,3,8
049,045,016,045,Utah,Tooele County,Idaho,Gem County,23,37,0,19,23,37,23,37
049,045,017,083,Utah,Tooele County,Illinois,Jersey County,30,51,0,20,30,51,30,51
049,045,018,127,Utah,Tooele County,Indiana,Porter County,18,29,0,27,18,29,18,29
049,045,018,133,Utah,Tooele County,Indiana,Putnam County,0,27,15,27,-15,27,15,27
049,045,019,163,Utah,Tooele County,Iowa,Scott County,0,27,12,20,-12,20,12,20
049,045,019,169,Utah,Tooele County,Iowa,Story County,0,27,7,11,-7,11,7,11
049,045,020,161,Utah,Tooele County,Kansas,Riley County,0,27,21,31,-21,31,21,31
049,045,020,209,Utah,Tooele County,Kansas,Wyandotte County,13,22,0,24,13,22,13,22
049,045,022,069,Utah,Tooele County,Louisiana,Natchitoches Parish,0,27,114,151,-114,151,114,151
049,045,024,025,Utah,Tooele County,Maryland,Harford County,0,27,49,56,-49,56,49,56
049,045,026,007,Utah,Tooele County,Michigan,Alpena County,0,27,6,10,-6,10,6,10
049,045,026,155,Utah,Tooele County,Michigan,Shiawassee County,0,27,9,16,-9,16,9,16
049,045,027,139,Utah,Tooele County,Minnesota,Scott County,0,27,103,160,-103,160,103,160
049,045,027,163,Utah,Tooele County,Minnesota,Washington County,8,12,0,20,8,12,8,12
049,045,028,103,Utah,Tooele County,Mississippi,Noxubee County,0,27,16,27,-16,27,16,27
049,045,028,109,Utah,Tooele County,Mississippi,Pearl River County,0,27,46,79,-46,79,46,79
049,045,029,021,Utah,Tooele County,Missouri,Buchanan County,78,116,0,26,78,116,78,116
049,045,029,077,Utah,Tooele County,Missouri,Greene County,0,27,5,7,-5,7,5,7
049,045,029,095,Utah,Tooele County,Missouri,Jackson County,10,16,0,26,10,16,10,16
049,045,029,099,Utah,Tooele County,Missouri,Jefferson County,22,33,0,26,22,33,22,33
049,045,030,023,Utah,Tooele County,Montana,Deer Lodge County,0,27,2,6,-2,6,2,6
049,045,030,063,Utah,Tooele County,Montana,Missoula County,0,27,4,9,-4,9,4,9
049,045,030,111,Utah,Tooele County,Montana,Yellowstone County,14,22,8,19,6,31,22,28
049,045,032,003,Utah,Tooele County,Nevada,Clark County,68,69,17,26,51,64,85,83
049,045,032,005,Utah,Tooele County,Nevada,Douglas County,0,27,21,32,-21,32,21,32
049,045,032,007,Utah,Tooele County,Nevada,Elko County,77,69,189,264,-112,274,266,272
049,045,032,013,Utah,Tooele County,Nevada,Humboldt County,0,27,7,12,-7,12,7,12
049,045,032,015,Utah,Tooele County,Nevada,Lander County,26,29,4,7,22,29,30,30
049,045,032,031,Utah,Tooele County,Nevada,Washoe County,0,27,23,28,-23,28,23,28
049,045,035,013,Utah,Tooele County,New Mexico,Doña Ana County,14,22,0,28,14,22,14,22
049,045,035,043,Utah,Tooele County,New Mexico,Sandoval County,208,301,0,28,208,301,208,301
049,045,035,045,Utah,Tooele County,New Mexico,San Juan County,25,32,0,28,25,32,25,32
049,045,036,029,Utah,Tooele County,New York,Erie County,3,7,0,27,3,7,3,7
049,045,036,067,Utah,Tooele County,New York,Onondaga County,2,4,0,27,2,4,2,4
049,045,036,069,Utah,Tooele County,New York,Ontario County,0,27,15,17,-15,17,15,17
049,045,037,071,Utah,Tooele County,North Carolina,Gaston County,20,31,0,28,20,31,20,31
049,045,038,093,Utah,Tooele County,North Dakota,Stutsman County,0,27,6,10,-6,10,6,10
049,045,039,099,Utah,Tooele County,Ohio,Mahoning County,0,27,35,55,-35,55,35,55
049,045,040,041,Utah,Tooele County,Oklahoma,Delaware County,0,27,4,5,-4,5,4,5
049,045,040,047,Utah,Tooele County,Oklahoma,Garfield County,0,27,61,101,-61,101,61,101
049,045,040,101,Utah,Tooele County,Oklahoma,Muskogee County,0,27,14,20,-14,20,14,20
049,045,040,109,Utah,Tooele County,Oklahoma,Oklahoma County,0,27,39,61,-39,61,39,61
049,045,040,115,Utah,Tooele County,Oklahoma,Ottawa County,0,27,4,6,-4,6,4,6
049,045,040,119,Utah,Tooele County,Oklahoma,Payne County,0,27,21,33,-21,33,21,33
049,045,040,151,Utah,Tooele County,Oklahoma,Woods County,0,27,5,6,-5,6,5,6
049,045,041,009,Utah,Tooele County,Oregon,Columbia County,0,27,9,15,-9,15,9,15
049,045,041,011,Utah,Tooele County,Oregon,Coos County,0,27,18,28,-18,28,18,28
049,045,041,041,Utah,Tooele County,Oregon,Lincoln County,32,42,0,25,32,42,32,42
049,045,041,051,Utah,Tooele County,Oregon,Multnomah County,0,27,37,69,-37,69,37,69
049,045,041,067,Utah,Tooele County,Oregon,Washington County,0,27,29,44,-29,44,29,44
049,045,048,061,Utah,Tooele County,Texas,Cameron County,7,11,0,31,7,11,7,11
049,045,048,121,Utah,Tooele County,Texas,Denton County,14,21,0,31,14,21,14,21
049,045,048,135,Utah,Tooele County,Texas,Ector County,27,52,0,31,27,52,27,52
049,045,048,201,Utah,Tooele County,Texas,Harris County,0,27,14,22,-14,22,14,22
049,045,048,209,Utah,Tooele County,Texas,Hays County,0,27,126,202,-126,202,126,202
049,045,048,453,Utah,Tooele County,Texas,Travis County,11,18,0,31,11,18,11,18
049,045,049,003,Utah,Tooele County,Utah,Box Elder County,118,175,52,43,66,187,170,174
049,045,049,005,Utah,Tooele County,Utah,Cache County,79,59,173,113,-94,108,252,145
049,045,049,007,Utah,Tooele County,Utah,Carbon County,0,27,14,21,-14,21,14,21
049,045,049,011,Utah,Tooele County,Utah,Davis County,343,159,256,230,87,268,599,291
